id,name,profile_name_searchable,mbti,enneagram,personality_type,instinctual_variant,tritype,socionics,temperament,attitudinal_psyche,sloan,alignment,classic_jungian,big5_extraversion,big5_neuroticism,big5_conscientiousness,big5_agreeableness,big5_openness,functions,property_id,cat_id,category,sub_cat_id,subcategory,category_is_fictional,vote_count,vote_count_mbti,vote_count_enneagram,total_vote_counts,comment_count,watch_count,contributor,contributor_create_date,type_updated_date,is_active,is_approved,allow_voting,allow_commenting,profile_image_url,wiki_description,source_file,source_index
1000667,Chlo? Krle?a,Omar,ESTP,8w9,ESTP - sp/sx - 954 - ES(T) - SLE - Agreeableness 50% - Conscientiousness 100% - RCUEN - True Neutral,sp/sx,954,SLE,Choleric-Phlegmatic,VFEL,RCUEN,True Neutral,ES(T),Extraversion 50%,Neuroticism 50%,Conscientiousness 50%,Agreeableness 50%,Openness 25%,"Se, Ti, Fe, Ni",2,12,Literature,36224,FT,TRUE,6,6,7,29,1,4,the nameless,2023/1/15 22:53,2025/7/27 17:10,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/68609ce/profile_images/b6655b2f0a9449c99630da5373ee522b.png,"Kayleigh's ex-friend, whom of which she unfriended for having many more friends and paying less attention to her. Chlo? is calm, collected, sociable, and curious.",pdb_v10_dump_part1.json,396
1000642,Roxanne "Roxy" Ondavic,Roxy,XXXX 2w3,2w3,2w3 - sx/so - 278 - ES(F) - SEE - EFVL - Sanguine [Dominant] - Extraversion 100% - Neuroticism 25% - Agreeableness 50% - Conscientiousness 25% - Openness 75% - SCUEI - Chaotic Neutral,sx/so,278,SEE,Sanguine [Dominant],EFVL,SCUEI,Chaotic Neutral,ES(F),Extraversion 100%,Neuroticism 25%,Conscientiousness 25%,Agreeableness 50%,Openness 75%,"?, ?, ?, ?",2,12,Literature,36224,FT,TRUE,9,9,10,65,3,3,the nameless,2023/1/15 22:50,2025/8/21 20:24,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/4cfbb224/profile_images/5fc3bb11f77749728651d9ec7edb43c8.png,"She is greedy and has an obsession with being famous and pretty. She pretends to be narcissistic, but in reality has such little self-esteem. Her lack of self-esteem causes her to bully some of her peers. Her jealousy is what fuels most of her bullying to Connor, because she liked Mateo, but she wouldn¡¯t ever admit that¡¯s why. She¡¯s Briyn's best friend. She is from Kosovo ????.",pdb_v10_dump_part1.json,400
1000725,Juno Garcia,Braylon,INFP 6w5,6w5,INFP - 6w5 - sp/so - 649 - IF(N) - EII - LEFV - Melancholic [Dominant] - Extraversion 0% - Neuroticism 75% - Agreeableness 100% - Conscientiousness 75% - Openness 75% - RLOAI - Neutral Good,sp/so,649,EII,Melancholic [Dominant],LEFV,RLOAI,Neutral Good,IF(N),Extraversion 0%,Neuroticism 75%,Conscientiousness 75%,Agreeableness 100%,Openness 75%,"Fi, Ne, Si, Te",2,12,Literature,36224,FT,TRUE,8,8,9,62,2,5,the nameless,2023/1/15 23:00,2025/8/6 22:45,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/5bde8890/profile_images/e9d71501b1dc4b2297892fdef148b6b0.png,"Juno is very flighty and anxious. He believes someone is following, and even though everyone dismisses it, the feeling follows him around and takes over his life to the point he can't focus in school, which begins to stress him out and worry he'll fail. Juno also starts to stop trusting people altogether, believing they are part of his stalkers scheme. But he stays close to them anyway to feel safer. At the end, Juno meets Cassidy, his stalker.",pdb_v10_dump_part1.json,401
1000733,Kelly Malia Ka¡¯uhane,Kelly,ESFJ 2w3,2w3,ESFJ - 2w3 - SP2 - 279 - EF(S) - ESE - EFLV - Sanguine [Dominant] - Extraversion 100% - Agreeableness 75% - Conscientiousness 25% - Openness 100% - SCUAI - Neutral Good,sp/sx,279,ESE,Sanguine [Dominant],EFLV,SCUAI,Neutral Good,EF(S),Extraversion 100%,Neuroticism 0%,Conscientiousness 25%,Agreeableness 75%,Openness 100%,"Fe, Si, Ne, Ti",2,12,Literature,36224,FT,TRUE,10,10,9,75,3,5,the nameless,2023/1/15 23:01,2025/9/21 20:51,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/b428c719/profile_images/791d9f34d43a4ebd903f9e509e7b9819.png,"Kayleigh's energetic friend she meets in Ice Theatre Troop, a figure skating club funded by their school Milford International. Though Kelly quits figure skating because she doesn't enjoy it, she and Kayleigh stay friends and end up being close. Kelly loves all things aquatic and to share it with Kayleigh. Unfortunately, Kelly had to move back to Hawaii and never saw Kayleigh again.",pdb_v10_dump_part1.json,402
1000744,Chia Zhao,Chia,ESTP 8w7,8w7,ESTP - 8w7 - sx/sp - 873 - ES(T) - SLE - VFEL - Choleric [Dominant] - Extraversion 75% - Neuroticism 50% - Agreeableness 25% - Conscientiousness 75% - Openness 25% - SCOEN - Chaotic Neutral,sx/sp,873,SLE,Choleric [Dominant],VFEL,SCOEN,Chaotic Evil,ES(T),Extraversion 75%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 25%,Openness 25%,"Se, Ti, Fe, Ni",2,12,Literature,36224,FT,TRUE,11,11,11,79,17,4,the nameless,2023/1/15 23:02,2025/9/21 20:47,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d1536fc5/profile_images/c5341c18d8614b1f8f4b4218d19425ce.png,"Chia is very assertive, antisocial, and cruel. She has a strong fear of being vulnerable and losing power over others. She is terrible with emotions and empathy. She is having a ¡°fight response,¡± where she unconsciously fights and hurts other people to protect herself and avoid being powerless, as she was when experiencing abuse. Despite all this, Chia secretly has feelings of guilt over her selfish behavior. She craves intimacy despite being terrible at it. Her feelings of guilt are so internalized that she projects her self-hatred onto people who act like herself. She is very dominating, doesn¡¯t want to listen to authority as ¡°revenge¡± against her parents, and she is impulsive, hateful, and vengeful. Chia was raised in an abusive household where vulnerability was shameful and doing anything wrong resulted in yelling and violence.",pdb_v10_dump_part1.json,404
1000767,Gabriel "Gabby/PladShrt" Wouters,Carter,ISTP 9w8,9w8,ISTP - 9w8 - 972 - SLI - Phlegmatic-Sanguine - Conscientiousness 0% - Openness 25% - RCUAN,sp/so,972,SLI,Phlegmatic-Sanguine,EFLV,RCUAN,True Neutral,IS(F),Extraversion 25%,Neuroticism 0%,Conscientiousness 0%,Agreeableness 75%,Openness 25%,"Ti, Se, Ni, Fe",2,12,Literature,36224,FT,TRUE,9,9,8,57,5,4,the nameless,2023/1/15 23:04,2025/9/21 20:57,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/2ffe6904/profile_images/8c6c0c3a22964bd8832003dd807226c3.png,"He is very calm and friendly, but he has a hard time fitting in and finding empathy at times. He is a bad friend, according to his peers. He has a birth fetish and lots of respect for women. He died in a car accident. He is from Belgium ????.",pdb_v10_dump_part1.json,405
1000778,Ryder Hall,Ryder,INTP 6w5,6w5,INTP - 6w5 - sp/so - 649 - IT(N) - LEFV - Sanguine-Phlegmatic - Extraversion 25% - Neuroticism 75% - Agreeableness 50% - Conscientiousness 25% - Openness 25%,sp/so,649,EII,Melancholic [Dominant],LEFV,RLOAI,Lawful Good,IF(N),Extraversion 25%,Neuroticism 75%,Conscientiousness 25%,Agreeableness 50%,Openness 25%,"Ti, Ne, Si, Fe",2,12,Literature,36224,FT,TRUE,9,9,8,37,4,5,the nameless,2023/1/15 23:06,2025/6/18 22:06,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/b3010ae2/profile_images/0f0d08493eee4a2683b041fe78b07c8f.png,"He is chill on the outside, but on the inside is always nervous. He is made fun of for his toothbrush collection.",pdb_v10_dump_part1.json,408
1001412,Gustavo Ramirez "El Mariachi",Gustavo Ramirez "El Mariachi",ESTP 8w9,8w9,ESTP - 8w9 - Extraversion 75% - Chaotic Evil,sp/so,863,SLE,Choleric [Dominant],VFLE,SLOEN,Chaotic Evil,ES,Extraversion 75%,Neuroticism 100%,Conscientiousness 50%,Agreeableness 0%,Openness 0%,"Se, Ti, Fe, Ni",2,2,Television,35775,Pablo Escobar: The Drug Lord,TRUE,2,2,2,24,1,0,Aquarella,2023/1/16 0:46,2024/10/31 16:03,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/3783f72b/profile_images/3846483f581840adad2b1f5c93852c22.png,,pdb_v10_dump_part1.json,440
1006489,Maria Miller,Maria,ESTJ 1w9,1w9,ESTJ - 1w9 - so/sp - 162 - LSE - Conscientiousness 100% - SCOAI,so/sp,162,LSE,Choleric [Dominant],FVLE,,Lawful Good,ET(S),Extraversion 50%,Neuroticism 25%,Conscientiousness 100%,Agreeableness 25%,Openness 25%,"Te, Si, Ne, Fi",2,2,Television,9031,The Last of Us (HBO),TRUE,29,29,13,66,2,21,gaben,2023/1/16 16:57,2025/9/3 5:08,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/a979b3ff/profile_images/f38ba153ea97474e932cf9204c0225ed.png,"Maria is a supporting character in HBO's The Last of Us. She is a survivor in post-apocalyptic America that has been ravaged by the Cordyceps brain infection and the wife of Tommy. She is the leader of a settlement of survivors in Jackson, Wyoming.",pdb_v10_dump_part1.json,684
1006834,Father,Father,ISTJ,1w9,ISTJ - 1w9 - SP9 - Phlegmatic [Dominant],SP9,953,SLI,Phlegmatic [Dominant],FLEV,RCOEN,True Neutral,IS(T),Extraversion 25%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 50%,Openness 25%,"Si, Te, Fi, Ne",2,7,Cartoons,26525,Baby and Karlsson,TRUE,5,5,3,22,0,0,ravenq,2023/1/16 17:50,2025/5/17 16:50,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/a098abf7/profile_images/ec18f6f41909473bb89ac7495abd9ac6.png,Father,pdb_v10_dump_part1.json,693
1006792,Fr?ken Hildur Bock,Fr?ken Hildur Bock,ESTJ 4w3,4w3,ESTJ - 4w3 - SO2 - EF(N) - EIE - VEFL - Extraversion 75% - Neuroticism 75% - Agreeableness 25% - Conscientiousness 100% - Lawful Evil,SO2,216,EIE,Choleric [Dominant],VEFL,SLOEI,Lawful Evil,EF(N),Extraversion 75%,Neuroticism 75%,Conscientiousness 100%,Agreeableness 25%,Openness 25%,"Te, Si, Ne, Fi",2,7,Cartoons,26525,Baby and Karlsson,TRUE,8,8,6,38,6,9,ravenq,2023/1/16 17:42,2025/12/12 3:30,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/3bc57483/profile_images/811e8cc99b2946e7b58e1bdbdde0a39a.png,"Svanteson's housekeeper. Described as ¡°a stern, elderly lady of high stature, overweight, and, moreover, very resolute both in opinions and in actions.",pdb_v10_dump_part1.json,694
1009667,Lynx's Claws,Lynx Claws,ESTP 8w7,8w7,ESTP - 8w7 - 873 - SLE - VFLE - Choleric-Sanguine,SP8,837,SLE,Choleric-Sanguine,VFLE,SCUEN,Chaotic Evil,ES,Extraversion 100%,Neuroticism 25%,Conscientiousness 0%,Agreeableness 0%,Openness 25%,"Se, Ti, Fe, Ni",2,11,Gaming,13910,Shadow Fight 2,TRUE,3,3,2,18,0,2,INFP_BR,2023/1/17 0:28,2025/6/19 16:13,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d0e3ec1d/profile_images/c181072095344f998860d0eb88f34453.png,,pdb_v10_dump_part1.json,839
1010330,Gabriel Santana,Gabriel Santana (BBB23),ENFP 9w1,9w1,ENFP - 9w1 - sx/so - 972 - EN(F) - IEI - ELFV - Sanguine [Dominant] - Agreeableness 50% - SCUAI,so/sx,694,IEI,Sanguine [Dominant],ELFV,SCUAI,Chaotic Good,EN(F),Extraversion 100%,Neuroticism 50%,Conscientiousness 100%,Agreeableness 50%,Openness 100%,"Ne, Fi, Te, Si",2,2,Television,5645,Big Brother Brasil (BBB),TRUE,90,90,48,236,101,31,gabscollaco,2023/1/17 2:35,2025/6/14 23:53,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/5f135d8d/profile_images/8478d0a02074469fadbd17a9afe10c16.png,#BBB23,pdb_v10_dump_part1.json,847
1012458,Sobieslaw "Gromsko" Ko?ciuszko,SobieslawGromskoKo?ciuszko,ESTP 4w5,4w5,ESTP - 4w5 - sx/so - 538 - IT(S) - LSE - VFLE - Phlegmatic [Dominant] - Extraversion 50% - Neuroticism 75% - Agreeableness 50% - Conscientiousness 50% - Openness 50% - SLUAI - Chaotic Neutral,sx/so,538,LSE,Phlegmatic [Dominant],VFLE,SLUAI,Chaotic Neutral,IT(S),Extraversion 50%,Neuroticism 75%,Conscientiousness 50%,Agreeableness 50%,Openness 50%,"Se, Ti, Fe, Ni",2,11,Gaming,36256,Call of Duty Warzone 2.0,TRUE,4,4,2,20,0,223,Kaimano,2023/1/17 10:17,2024/8/27 16:24,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/4cf0f159/profile_images/f101deda2fae4d06a139a7398a85cd3f.png,,pdb_v10_dump_part1.json,944
1012510,Darnell "Hutch" Hutchinson,Darnell "Hutch" Hutchinson,ESTP 7w8,7w8,ESTP - 7w8 - sx/sp - ES(T) - EIE - LFVE - Choleric [Dominant] - Extraversion 100% - Neuroticism 0% - Agreeableness 75% - Conscientiousness 75% - Openness 100% - SCUAI - Chaotic Neutral,sx/sp,728,EIE,Choleric [Dominant],LFVE,SCUAI,Chaotic Neutral,ES(T),Extraversion 100%,Neuroticism 0%,Conscientiousness 75%,Agreeableness 75%,Openness 100%,"Se, Ti, Fe, Ni",2,11,Gaming,36256,Call of Duty Warzone 2.0,TRUE,2,2,2,18,0,1,Kaimano,2023/1/17 10:27,2025/9/10 2:23,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/73a11ed0/profile_images/16d63f82f0594749839ad0439435af81.png,"During his youth, Darnell Hutchinson was good with video games and football. He was encouraged to pursue the later but never gave up his love for gaming and building computers. His hard work was rewarded with a scholarship to play college football and pursue a major in computer science, artificial intelligence, and data engineering. After the raid on the Rammaza hospital in Urzikstan on October 28th, 2019 and the capture of Al-Qatala's leader Omar Sulaman by the Demon Dogs of the United States Marine Corps, Hutchinson felt a calling to serve his country and chose to enlist in the Marines. His physical strength and size as well as his athelticism made him standout in the Marines while his love for computers and technology led him to become a network and data specialist. After four years of active duty, Hutchinson became a reservist and called upon the Call of Duty Endowment to help him with his military transition. He soon found a career in cybersecurity. After the establishment of the Marine Corps Forces Cyberspace Command, Hutchinson quickly joined back the Marines to generate, preserve, deny, and project information on and off the battlefield. By 2022, Hutchinson became a contractor for the KorTac private military company.",pdb_v10_dump_part1.json,948
1012537,Kleopatros "Kleo" Gavras,Kleopatros "Kleo" Gavras,ENTP 4w3,4w3,ENTP - 4w3 - so/sx - 359 - EF(N) - ILE - LVFE - Melancholic [Dominant] - Extraversion 25% - Neuroticism 100% - Agreeableness 25% - Conscientiousness 25% - Openness 25% - RLOAI - Chaotic Neutral,so/sx,359,ILE,Melancholic [Dominant],LVFE,RLOAI,Chaotic Neutral,EF(N),Extraversion 25%,Neuroticism 100%,Conscientiousness 25%,Agreeableness 25%,Openness 25%,"Ne, Ti, Fe, Si",2,11,Gaming,36256,Call of Duty Warzone 2.0,TRUE,4,4,2,20,0,1,Kaimano,2023/1/17 10:34,2024/8/30 13:16,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d654208e/profile_images/9898410279d1466e8299f4e7a21df7d6.png,"Born in a blue-collar family in Athens, Kleopatros was named by her father after the queen of Egypt and encouraged her to prioritize education to become a world-leader. However, she left college after the Greek Financial Crisis and enlisted in the Hellenic Armed Forces to help her family. Her drive propelled her to join the Zeta Amphibious Raider Squadron, a Tier 1 Special Operations Unit, where she was trained in amphibious warfare operations to defend and reclaim Greek islands throughout the Aegean Sea. Kleopatros refused further promotion to continue fighting on the field. She mastered the ability to remain unseen, often being called the ""Green eyes of Hades"" as it is the last thing her enemies would see before meeting their end. By 2022, she became a contractor for the SpecGru private military company.",pdb_v10_dump_part1.json,966
1014723,Veruca Dumont,Veruca Dumont,ENTP 8w7,8w7,ENTP - 8w7 - IEE - Chaotic Evil,so/sx,,IEE,Sanguine-Choleric,,SLUEI,Chaotic Evil,,Extraversion 50%,Neuroticism 75%,Conscientiousness 0%,Agreeableness 50%,Openness 100%,"Ne, Ti, Fe, Si",2,3,Movies,825,Kung Fu Panda (Franchise),TRUE,10,10,6,29,0,11,OutenPurgers,2023/1/17 17:20,2025/1/14 14:51,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/b2659e11/profile_images/13350756cd204942a6ed578d0a989245.png,"Veruca Dumont is the main female antagonist of Kung Fu Panda: The Dragon Knight. She is an English Weasel, the older sister and partner in crime of Klaus Dumont, The Archmage of England and former advisor to the Queen. She has the ability to control plants. Veruca's ambition is to take over the world, through collecting all of the Tianshang Weapons, across the world, to install superior power with Klaus. Veruca is a wanted criminal in England, having escaped prison with the help of Klaus, where she was sentenced for attempted murder on the Queen of England, after her plan to poison the monarch was foiled. She and Klaus are Luthera of Landrith's Nemeses, after they murdered her older brother, Alfred of Landrith, in front of her. Luthera vowing vengeance on them both. Veruca is a very ambitious trickster mage, who is ruthless, impulsive and vengeful, but lacks attention to detail, often relying on Klaus for planning. She is voiced by Della Saba.",pdb_v10_dump_part2.json,62
1017065,Noah Wynknight,Noah Wynknight,INTJ 3w4,3w4,INTJ - 3w4 - sp/so - 358 - ET(N) - LIE - VFLE - Choleric-Melancholic - Extraversion 50% - Neuroticism 25% - Agreeableness 25% - Openness 75% - SCOEI - True Neutral,sp/so,358,LIE,Choleric-Melancholic,VFLE,RCOEI,True Neutral,ET(N),Extraversion 50%,Neuroticism 25%,Conscientiousness 25%,Agreeableness 25%,Openness 75%,"Ni, Te, Fi, Se",2,8,Anime & Manga,36267,Kanojo ga Koushaku-tei ni Itta Riyuu,TRUE,48,48,20,125,1,123,Adelex_r,2023/1/17 23:13,2025/12/30 15:58,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/e2abd71c/profile_images/51a743529ae243d785044a9162a4323d.png,,pdb_v10_dump_part2.json,129
1017927,Ran,Ran,ENTJ 8w7,8w7,ENTJ - 8w7 - sx/so - 286 - EF(S) - ESI - EFVL - Choleric [Dominant] - Extraversion 100% - Conscientiousness 100% - True Neutral,sx/so,286,ESI,Choleric [Dominant],,,True Neutral,EF(S),Extraversion 75%,Neuroticism 100%,Conscientiousness 100%,Agreeableness 50%,Openness 0%,"Te, Ni, Se, Fi",2,8,Anime & Manga,34509,Urusei Yatsura (2022),TRUE,21,21,8,46,5,21,sylveonmeowstic,2023/1/18 1:42,2025/10/22 13:31,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/fc3acf5b/profile_images/7c058fbecc8045deb0734eb3c92a0cba.png,"Lum's (somewhat) childhood friend, who hates her now and is constantly trying to get revenger on her. She's after Rei, and won't Lum get in the way even though Lum has no interest in him at all.",pdb_v10_dump_part2.json,171
1018617,Harvey Bullock,Harvey Bullock,ESTP 8w9,8w9,ESTP - 8w9 - so/sp - EN(T) - Choleric [Dominant] - SCUEN - Chaotic Neutral,so/sp,874,SLE,Choleric [Dominant],LFVE,SCUEN,Chaotic Neutral,EN(T),Extraversion 75%,Neuroticism 25%,Conscientiousness 25%,Agreeableness 50%,Openness 25%,"Se, Ti, Fe, Ni",2,27,Superheroes,254,DC Comics,TRUE,8,8,3,33,0,5,baltoluver11,2023/1/18 4:09,2024/7/3 3:50,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/3c25229c/profile_images/10c8c7a8a9304cd48553b23f177fb3da.png,,pdb_v10_dump_part2.json,196
1019826,Lisa Pearson,Lisa Pearson,INFP 9w1,9w1,INFP - 9w1 - so/sp - 963 - IS(T) - SLI - Phlegmatic [Dominant] - Extraversion 0% - Neuroticism 25% - Agreeableness 75% - Conscientiousness 50% - Openness 50% - Neutral Good,so/sp,962,EII,Melancholic-Phlegmatic,,RCOAI,Neutral Good,IF(N),Extraversion 0%,Neuroticism 50%,Conscientiousness 50%,Agreeableness 75%,Openness 75%,"Fi, Ne, Si, Te",2,11,Gaming,13611,FAITH,TRUE,6,6,3,23,0,5,mariieposa,2023/1/18 9:05,2025/10/1 23:32,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/35d78d9e/profile_images/85a765fa4c8a4842be8b5ea7dcb78b07.png,"Lisa Pearson is a young woman with a slender build and long, blonde hair. She is a supporting character in FAITH and John's childhood friend.",pdb_v10_dump_part2.json,243
1021565,Hurv¨ªnek,Hurv¨ªnek,ENTP 7w6,7w6,ENTP - 7w6 - 784 - IEE - Sanguine [Dominant] - Chaotic Good,sp/sx,783,IEE,Sanguine [Dominant],,,Chaotic Good,EN(T),Extraversion 100%,Neuroticism 0%,Conscientiousness 0%,Agreeableness 75%,Openness 100%,"Ne, Ti, Fe, Si",2,7,Cartoons,36281,Ve?ern¨ª?ek,TRUE,6,6,3,21,1,2,ChrisCZE,2023/1/18 15:15,2025/1/27 14:16,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/b4c72da3/profile_images/e6e8a4eb79354026bbc16c68ca396d9c.png,,pdb_v10_dump_part2.json,301
